Iteration,Mean_Fitness
1,0.0305887532924985
2,0.0305887532924985
3,0.0305887532924985
4,0.0305887532924985
5,0.0305887532924985
6,0.0305887532924985
7,0.0305887532924985
8,0.0305887532924985
9,0.0305887532924985
10,0.0305887532924985
11,0.026849437053182268
12,0.026849437053182268
13,0.026849437053182268
14,0.026849437053182268
15,0.026849437053182268
16,0.026849437053182268
17,0.026849437053182268
18,0.026849437053182268
19,0.026849437053182268
20,0.026849437053182268
21,0.026849437053182268
22,0.026849437053182268
23,0.026849437053182268
24,0.026849437053182268
25,0.026849437053182268
26,0.026849437053182268
27,0.026849437053182268
28,0.026849437053182268
29,0.026849437053182268
30,0.026849437053182268
31,0.026849437053182268
32,0.026849437053182268
33,0.026849437053182268
34,0.026849437053182268
35,0.026849437053182268
36,0.026849437053182268
37,0.026849437053182268
38,0.026849437053182268
39,0.026849437053182268
40,0.026849437053182268
41,0.026849437053182268
42,0.026849437053182268
43,0.026849437053182268
44,0.026849437053182268
45,0.026849437053182268
46,0.026849437053182268
47,0.026849437053182268
48,0.026849437053182268
49,0.026849437053182268
50,0.026849437053182268
51,0.026849437053182268
52,0.026849437053182268
53,0.026849437053182268
54,0.026849437053182268
55,0.026849437053182268
56,0.026849437053182268
57,0.026849437053182268
58,0.026849437053182268
59,0.026849437053182268
60,0.026849437053182268
61,0.026849437053182268
62,0.026849437053182268
63,0.026849437053182268
64,0.026849437053182268
65,0.026849437053182268
66,0.026849437053182268
67,0.026849437053182268
68,0.026849437053182268
69,0.026849437053182268
70,0.026849437053182268
71,0.026849437053182268
72,0.026849437053182268
73,0.026849437053182268
74,0.026849437053182268
75,0.026849437053182268
76,0.026849437053182268
77,0.026849437053182268
78,0.026849437053182268
79,0.026849437053182268
80,0.026849437053182268
81,0.026849437053182268
82,0.026849437053182268
83,0.026849437053182268
84,0.026849437053182268
85,0.026849437053182268
86,0.026849437053182268
87,0.026849437053182268
88,0.026849437053182268
89,0.026849437053182268
90,0.026849437053182268
91,0.026849437053182268
92,0.026849437053182268
93,0.026849437053182268
94,0.026849437053182268
95,0.026849437053182268
96,0.026849437053182268
97,0.026849437053182268
98,0.026849437053182268
99,0.026849437053182268
100,0.026849437053182268
