Iteration,Mean_Fitness
1,0.05207735728110254
2,0.042554565258310494
3,0.035026075229820444
4,0.031236901440646652
5,0.025602998306743507
6,0.022013254716999928
7,0.01662863933238457
8,0.013587328791074032
9,0.012989038192783436
10,0.010546018249763499
11,0.009947727651472898
12,0.008152855856601112
13,0.0063579840617293175
14,0.005759693463438722
15,0.005759693463438722
16,0.005161402865148126
17,0.005161402865148126
18,0.005161402865148126
19,0.005161402865148126
20,0.004563112266857528
21,0.0039648216685669296
22,0.0039648216685669296
23,0.0033665310702763337
24,0.0033665310702763337
25,0.0033665310702763337
26,0.0033665310702763337
27,0.0033665310702763337
28,0.0033665310702763337
29,0.0033665310702763337
30,0.0033665310702763337
31,0.0033665310702763337
32,0.0033665310702763337
33,0.0033665310702763337
34,0.0033665310702763337
35,0.0033665310702763337
36,0.0033665310702763337
37,0.0033665310702763337
38,0.0033665310702763337
39,0.0033665310702763337
40,0.0033665310702763337
41,0.0033665310702763337
42,0.0033665310702763337
43,0.0033665310702763337
44,0.0033665310702763337
45,0.0033665310702763337
46,0.0033665310702763337
47,0.0033665310702763337
48,0.0033665310702763337
49,0.0033665310702763337
50,0.0033665310702763337
51,0.0033665310702763337
52,0.0033665310702763337
53,0.0033665310702763337
54,0.0033665310702763337
55,0.0033665310702763337
56,0.0033665310702763337
57,0.0033665310702763337
58,0.0033665310702763337
59,0.0033665310702763337
60,0.0033665310702763337
61,0.0033665310702763337
62,0.0033665310702763337
63,0.0033665310702763337
64,0.0033665310702763337
65,0.0033665310702763337
66,0.0033665310702763337
67,0.0033665310702763337
68,0.0033665310702763337
69,0.0033665310702763337
70,0.0033665310702763337
71,0.0033665310702763337
72,0.0033665310702763337
73,0.0033665310702763337
74,0.0033665310702763337
75,0.0033665310702763337
76,0.0033665310702763337
77,0.0033665310702763337
78,0.0033665310702763337
79,0.0033665310702763337
80,0.0033665310702763337
81,0.0033665310702763337
82,0.0033665310702763337
83,0.0033665310702763337
84,0.0033665310702763337
85,0.0033665310702763337
86,0.0033665310702763337
87,0.0033665310702763337
88,0.0033665310702763337
89,0.0033665310702763337
90,0.0033665310702763337
91,0.0033665310702763337
92,0.0033665310702763337
93,0.0033665310702763337
94,0.0033665310702763337
95,0.0033665310702763337
96,0.0033665310702763337
97,0.0033665310702763337
98,0.0033665310702763337
99,0.0033665310702763337
100,0.0033665310702763337
101,0.0033665310702763337
102,0.0033665310702763337
103,0.0033665310702763337
104,0.0033665310702763337
105,0.0033665310702763337
106,0.0033665310702763337
107,0.0033665310702763337
108,0.0033665310702763337
109,0.0033665310702763337
110,0.0033665310702763337
111,0.0033665310702763337
112,0.0033665310702763337
113,0.0033665310702763337
114,0.0033665310702763337
115,0.0033665310702763337
116,0.0033665310702763337
117,0.0033665310702763337
118,0.0033665310702763337
119,0.0033665310702763337
120,0.0033665310702763337
121,0.0033665310702763337
122,0.0033665310702763337
123,0.0033665310702763337
124,0.0033665310702763337
125,0.0033665310702763337
126,0.0033665310702763337
127,0.0033665310702763337
128,0.0033665310702763337
129,0.0033665310702763337
130,0.0033665310702763337
131,0.0033665310702763337
132,0.0033665310702763337
133,0.0033665310702763337
134,0.0033665310702763337
135,0.0033665310702763337
136,0.0033665310702763337
137,0.0033665310702763337
138,0.0033665310702763337
139,0.0033665310702763337
140,0.0033665310702763337
141,0.0033665310702763337
142,0.0033665310702763337
143,0.0033665310702763337
144,0.0033665310702763337
145,0.0033665310702763337
146,0.0033665310702763337
