Iteration,Mean_Fitness
1,0.02031809802184325
2,0.02031809802184325
3,0.02031809802184325
4,0.02031809802184325
5,0.02031809802184325
6,0.02031809802184325
7,0.02031809802184325
8,0.02031809802184325
9,0.02031809802184325
10,0.02031809802184325
11,0.015930633634378865
12,0.015930633634378865
13,0.015930633634378865
14,0.015930633634378865
15,0.015930633634378865
16,0.015930633634378865
17,0.015930633634378865
18,0.015930633634378865
19,0.015930633634378865
20,0.015930633634378865
21,0.014734052437797669
22,0.014734052437797669
23,0.014734052437797669
24,0.014734052437797669
25,0.014734052437797669
26,0.014734052437797669
27,0.014734052437797669
28,0.014734052437797669
29,0.014734052437797669
30,0.014734052437797669
31,0.01114430884805409
32,0.01114430884805409
33,0.01114430884805409
34,0.01114430884805409
35,0.01114430884805409
36,0.01114430884805409
37,0.01114430884805409
38,0.01114430884805409
39,0.01114430884805409
40,0.01114430884805409
41,0.009349437053182301
42,0.009349437053182301
43,0.009349437053182301
44,0.009349437053182301
45,0.009349437053182301
46,0.009349437053182301
47,0.009349437053182301
48,0.009349437053182301
49,0.009349437053182301
50,0.009349437053182301
51,0.009349437053182301
52,0.009349437053182301
53,0.009349437053182301
54,0.009349437053182301
55,0.009349437053182301
56,0.009349437053182301
57,0.009349437053182301
58,0.009349437053182301
59,0.009349437053182301
60,0.009349437053182301
61,0.009349437053182301
62,0.009349437053182301
63,0.009349437053182301
64,0.009349437053182301
65,0.009349437053182301
66,0.009349437053182301
67,0.009349437053182301
68,0.009349437053182301
69,0.009349437053182301
70,0.009349437053182301
71,0.009349437053182301
72,0.009349437053182301
73,0.009349437053182301
74,0.009349437053182301
75,0.009349437053182301
76,0.009349437053182301
77,0.009349437053182301
78,0.009349437053182301
79,0.009349437053182301
80,0.009349437053182301
81,0.009349437053182301
82,0.009349437053182301
83,0.009349437053182301
84,0.009349437053182301
85,0.009349437053182301
86,0.009349437053182301
87,0.009349437053182301
88,0.009349437053182301
89,0.009349437053182301
90,0.009349437053182301
91,0.009349437053182301
92,0.009349437053182301
93,0.009349437053182301
94,0.009349437053182301
95,0.009349437053182301
96,0.009349437053182301
97,0.009349437053182301
98,0.009349437053182301
99,0.009349437053182301
100,0.009349437053182301
101,0.009349437053182301
102,0.009349437053182301
103,0.009349437053182301
104,0.009349437053182301
105,0.009349437053182301
106,0.009349437053182301
107,0.009349437053182301
108,0.009349437053182301
109,0.009349437053182301
110,0.009349437053182301
111,0.009349437053182301
112,0.009349437053182301
113,0.009349437053182301
114,0.009349437053182301
115,0.009349437053182301
116,0.009349437053182301
117,0.009349437053182301
118,0.009349437053182301
119,0.009349437053182301
120,0.009349437053182301
121,0.009349437053182301
122,0.009349437053182301
123,0.009349437053182301
124,0.009349437053182301
125,0.009349437053182301
126,0.009349437053182301
127,0.009349437053182301
128,0.009349437053182301
129,0.009349437053182301
130,0.009349437053182301
131,0.009349437053182301
132,0.009349437053182301
133,0.009349437053182301
134,0.009349437053182301
135,0.009349437053182301
136,0.009349437053182301
137,0.009349437053182301
138,0.009349437053182301
139,0.009349437053182301
140,0.009349437053182301
141,0.009349437053182301
142,0.009349437053182301
143,0.009349437053182301
144,0.009349437053182301
145,0.009349437053182301
146,0.009349437053182301
147,0.009349437053182301
148,0.009349437053182301
149,0.009349437053182301
150,0.009349437053182301
151,0.009349437053182301
152,0.009349437053182301
153,0.009349437053182301
154,0.009349437053182301
155,0.009349437053182301
156,0.009349437053182301
157,0.009349437053182301
158,0.009349437053182301
159,0.009349437053182301
160,0.009349437053182301
161,0.009349437053182301
162,0.009349437053182301
163,0.009349437053182301
164,0.009349437053182301
165,0.009349437053182301
166,0.009349437053182301
167,0.009349437053182301
168,0.009349437053182301
169,0.009349437053182301
170,0.009349437053182301
171,0.009349437053182301
172,0.009349437053182301
173,0.009349437053182301
174,0.009349437053182301
175,0.009349437053182301
176,0.009349437053182301
177,0.009349437053182301
178,0.009349437053182301
179,0.009349437053182301
180,0.009349437053182301
181,0.009349437053182301
182,0.009349437053182301
183,0.009349437053182301
184,0.009349437053182301
185,0.009349437053182301
186,0.009349437053182301
187,0.009349437053182301
188,0.009349437053182301
189,0.009349437053182301
190,0.009349437053182301
191,0.009349437053182301
192,0.009349437053182301
193,0.009349437053182301
194,0.009349437053182301
195,0.009349437053182301
196,0.009349437053182301
197,0.009349437053182301
198,0.009349437053182301
199,0.009349437053182301
200,0.009349437053182301
201,0.009349437053182301
202,0.009349437053182301
203,0.009349437053182301
204,0.009349437053182301
205,0.009349437053182301
206,0.009349437053182301
207,0.009349437053182301
208,0.009349437053182301
209,0.009349437053182301
210,0.009349437053182301
211,0.009349437053182301
212,0.009349437053182301
213,0.009349437053182301
214,0.009349437053182301
215,0.009349437053182301
216,0.009349437053182301
217,0.009349437053182301
218,0.009349437053182301
219,0.009349437053182301
220,0.009349437053182301
221,0.009349437053182301
222,0.009349437053182301
223,0.009349437053182301
224,0.009349437053182301
225,0.009349437053182301
226,0.009349437053182301
227,0.009349437053182301
228,0.009349437053182301
229,0.009349437053182301
230,0.009349437053182301
231,0.009349437053182301
232,0.009349437053182301
233,0.009349437053182301
234,0.009349437053182301
235,0.009349437053182301
236,0.009349437053182301
237,0.009349437053182301
238,0.009349437053182301
239,0.009349437053182301
240,0.009349437053182301
241,0.009349437053182301
242,0.009349437053182301
243,0.009349437053182301
244,0.009349437053182301
245,0.009349437053182301
246,0.009349437053182301
247,0.009349437053182301
248,0.009349437053182301
249,0.009349437053182301
250,0.009349437053182301
251,0.009349437053182301
252,0.009349437053182301
253,0.009349437053182301
254,0.009349437053182301
255,0.009349437053182301
256,0.009349437053182301
257,0.009349437053182301
258,0.009349437053182301
259,0.009349437053182301
260,0.009349437053182301
261,0.009349437053182301
262,0.009349437053182301
263,0.009349437053182301
264,0.009349437053182301
265,0.009349437053182301
266,0.009349437053182301
267,0.009349437053182301
268,0.009349437053182301
269,0.009349437053182301
270,0.009349437053182301
271,0.009349437053182301
272,0.009349437053182301
273,0.009349437053182301
274,0.009349437053182301
275,0.009349437053182301
276,0.009349437053182301
277,0.009349437053182301
278,0.009349437053182301
279,0.009349437053182301
280,0.009349437053182301
281,0.009349437053182301
282,0.009349437053182301
283,0.009349437053182301
284,0.009349437053182301
285,0.009349437053182301
286,0.009349437053182301
287,0.009349437053182301
288,0.009349437053182301
289,0.009349437053182301
290,0.009349437053182301
291,0.009349437053182301
292,0.009349437053182301
293,0.009349437053182301
294,0.009349437053182301
295,0.009349437053182301
296,0.009349437053182301
297,0.009349437053182301
298,0.009349437053182301
299,0.009349437053182301
300,0.009349437053182301
